condition,level,seed,window_idx,samples,entropy,unique_ratio,block_combined,block_volume,block_entropy,block_unique
attack_random,120,32281187,118,110,6.7450,0.9818,1,1,1,1
attack_random,120,32281187,119,111,6.7584,0.9820,1,1,1,1
attack_random,120,32281187,120,110,6.7450,0.9818,1,1,1,1
attack_random,120,32281187,121,111,6.7584,0.9820,1,1,1,1
attack_random,120,32281187,122,112,6.7716,0.9821,1,1,1,1
attack_random,120,32281187,123,112,6.7716,0.9821,1,1,1,1
attack_random,120,32281187,124,112,6.7716,0.9821,1,1,1,1
attack_random,120,32281187,125,112,6.7716,0.9821,1,1,1,1
attack_random,120,32281187,126,113,6.7848,0.9823,1,1,1,1
attack_random,120,32281187,127,114,6.7803,0.9737,1,1,1,1
attack_random,120,32281187,128,115,6.7933,0.9739,1,1,1,1
attack_random,120,32281187,129,115,6.7933,0.9739,1,1,1,1
attack_random,120,32281187,130,115,6.7933,0.9739,1,1,1,1
attack_random,120,32281187,131,116,6.8063,0.9741,1,1,1,1
attack_random,120,32281187,132,113,6.7671,0.9735,1,1,1,1
attack_random,120,32281187,133,114,6.7803,0.9737,1,1,1,1
attack_random,120,32281187,134,110,6.7450,0.9818,1,1,1,1
attack_random,120,32281187,135,109,6.7315,0.9817,1,1,1,1
attack_random,120,32281187,136,110,6.7450,0.9818,1,1,1,1
attack_random,120,32281187,137,111,6.7584,0.9820,1,1,1,1
attack_random,120,32281187,138,112,6.7716,0.9821,1,1,1,1
attack_random,120,32281187,139,111,6.7584,0.9820,1,1,1,1
attack_random,120,32281187,140,112,6.7716,0.9821,1,1,1,1
attack_random,120,32281187,141,113,6.7848,0.9823,1,1,1,1
attack_random,120,32281187,142,114,6.7978,0.9825,1,1,1,1
attack_random,120,32281187,143,115,6.8107,0.9826,1,1,1,1
attack_random,120,32281187,144,114,6.7978,0.9825,1,1,1,1
attack_random,120,32281187,145,115,6.8107,0.9826,1,1,1,1
attack_random,120,32281187,146,116,6.8063,0.9741,1,1,1,1
attack_random,120,32281187,147,114,6.7803,0.9737,1,1,1,1
attack_random,120,32281187,148,115,6.7933,0.9739,1,1,1,1
attack_random,120,32281187,149,116,6.8063,0.9741,1,1,1,1
benign,24,22660877,0,16,4.0000,1.0000,0,0,1,1
benign,24,22660877,1,17,4.0875,1.0000,0,0,1,1
benign,24,22660877,2,18,4.1699,1.0000,0,0,1,1
benign,24,22660877,3,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,4,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,5,21,4.3923,1.0000,0,0,1,1
benign,24,22660877,6,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,7,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,8,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,9,23,4.4366,0.9565,0,0,1,1
benign,24,22660877,10,23,4.4366,0.9565,0,0,1,1
benign,24,22660877,11,24,4.5016,0.9583,1,1,1,1
benign,24,22660877,12,24,4.5016,0.9583,1,1,1,1
benign,24,22660877,13,24,4.5016,0.9583,1,1,1,1
benign,24,22660877,14,25,4.5639,0.9600,1,1,1,1
benign,24,22660877,15,24,4.5016,0.9583,1,1,1,1
benign,24,22660877,16,25,4.5639,0.9600,1,1,1,1
benign,24,22660877,17,24,4.5850,1.0000,1,1,1,1
benign,24,22660877,18,25,4.6439,1.0000,1,1,1,1
benign,24,22660877,19,26,4.7004,1.0000,1,1,1,1
benign,24,22660877,20,25,4.6439,1.0000,1,1,1,1
benign,24,22660877,21,26,4.7004,1.0000,1,1,1,1
benign,24,22660877,22,25,4.6439,1.0000,1,1,1,1
benign,24,22660877,23,25,4.6439,1.0000,1,1,1,1
benign,24,22660877,24,25,4.6439,1.0000,1,1,1,1
benign,24,22660877,25,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,26,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,27,17,4.0875,1.0000,0,0,1,1
benign,24,22660877,28,18,4.1699,1.0000,0,0,1,1
benign,24,22660877,29,15,3.9069,1.0000,0,0,0,1
benign,24,22660877,30,12,3.5850,1.0000,0,0,0,1
benign,24,22660877,31,10,3.3219,1.0000,0,0,0,1
benign,24,22660877,32,11,3.4594,1.0000,0,0,0,1
benign,24,22660877,33,11,3.4594,1.0000,0,0,0,1
benign,24,22660877,34,12,3.5850,1.0000,0,0,0,1
benign,24,22660877,35,12,3.5850,1.0000,0,0,0,1
benign,24,22660877,36,13,3.7004,1.0000,0,0,0,1
benign,24,22660877,37,14,3.8074,1.0000,0,0,0,1
benign,24,22660877,38,15,3.9069,1.0000,0,0,0,1
benign,24,22660877,39,16,4.0000,1.0000,0,0,1,1
benign,24,22660877,40,17,4.0875,1.0000,0,0,1,1
benign,24,22660877,41,18,4.1699,1.0000,0,0,1,1
benign,24,22660877,42,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,43,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,44,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,45,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,46,18,4.1699,1.0000,0,0,1,1
benign,24,22660877,47,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,48,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,49,21,4.3923,1.0000,0,0,1,1
benign,24,22660877,50,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,51,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,52,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,53,24,4.5850,1.0000,1,1,1,1
benign,24,22660877,54,24,4.5850,1.0000,1,1,1,1
benign,24,22660877,55,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,56,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,57,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,58,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,59,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,60,18,4.1699,1.0000,0,0,1,1
benign,24,22660877,61,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,62,18,4.1699,1.0000,0,0,1,1
benign,24,22660877,63,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,64,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,65,21,4.3923,1.0000,0,0,1,1
benign,24,22660877,66,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,67,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,68,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,69,24,4.5850,1.0000,1,1,1,1
benign,24,22660877,70,24,4.5850,1.0000,1,1,1,1
benign,24,22660877,71,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,72,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,73,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,74,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,75,21,4.3923,1.0000,0,0,1,1
benign,24,22660877,76,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,77,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,78,21,4.3923,1.0000,0,0,1,1
benign,24,22660877,79,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,80,21,4.3923,1.0000,0,0,1,1
benign,24,22660877,81,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,82,21,4.3923,1.0000,0,0,1,1
benign,24,22660877,83,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,84,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,85,24,4.5850,1.0000,1,1,1,1
benign,24,22660877,86,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,87,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,88,24,4.5850,1.0000,1,1,1,1
benign,24,22660877,89,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,90,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,91,22,4.3685,0.9545,0,0,1,1
benign,24,22660877,92,22,4.3685,0.9545,0,0,1,1
benign,24,22660877,93,23,4.4366,0.9565,0,0,1,1
benign,24,22660877,94,24,4.5016,0.9583,1,1,1,1
benign,24,22660877,95,25,4.5639,0.9600,1,1,1,1
benign,24,22660877,96,26,4.6235,0.9615,1,1,1,1
benign,24,22660877,97,27,4.6808,0.9630,1,1,1,1
benign,24,22660877,98,28,4.7359,0.9643,1,1,1,1
benign,24,22660877,99,28,4.8074,1.0000,1,1,1,1
benign,24,22660877,100,29,4.8580,1.0000,1,1,1,1
benign,24,22660877,101,29,4.8580,1.0000,1,1,1,1
benign,24,22660877,102,30,4.9069,1.0000,1,1,1,1
benign,24,22660877,103,27,4.7549,1.0000,1,1,1,1
benign,24,22660877,104,28,4.8074,1.0000,1,1,1,1
benign,24,22660877,105,29,4.8580,1.0000,1,1,1,1
benign,24,22660877,106,29,4.8580,1.0000,1,1,1,1
benign,24,22660877,107,27,4.7549,1.0000,1,1,1,1
benign,24,22660877,108,26,4.7004,1.0000,1,1,1,1
benign,24,22660877,109,24,4.5850,1.0000,1,1,1,1
benign,24,22660877,110,24,4.5850,1.0000,1,1,1,1
benign,24,22660877,111,25,4.6439,1.0000,1,1,1,1
benign,24,22660877,112,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,113,24,4.5850,1.0000,1,1,1,1
benign,24,22660877,114,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,115,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,116,15,3.9069,1.0000,0,0,0,1
benign,24,22660877,117,15,3.9069,1.0000,0,0,0,1
benign,24,22660877,118,16,4.0000,1.0000,0,0,1,1
benign,24,22660877,119,17,4.0875,1.0000,0,0,1,1
benign,24,22660877,120,18,4.1699,1.0000,0,0,1,1
benign,24,22660877,121,18,4.1699,1.0000,0,0,1,1
benign,24,22660877,122,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,123,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,124,18,4.1699,1.0000,0,0,1,1
benign,24,22660877,125,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,126,18,4.1699,1.0000,0,0,1,1
benign,24,22660877,127,19,4.2479,1.0000,0,0,1,1
benign,24,22660877,128,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,129,21,4.3923,1.0000,0,0,1,1
benign,24,22660877,130,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,131,20,4.3219,1.0000,0,0,1,1
benign,24,22660877,132,21,4.3923,1.0000,0,0,1,1
benign,24,22660877,133,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,134,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,135,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,136,21,4.3923,1.0000,0,0,1,1
benign,24,22660877,137,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,138,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,139,24,4.5850,1.0000,1,1,1,1
benign,24,22660877,140,25,4.6439,1.0000,1,1,1,1
benign,24,22660877,141,25,4.6439,1.0000,1,1,1,1
benign,24,22660877,142,26,4.7004,1.0000,1,1,1,1
benign,24,22660877,143,25,4.6439,1.0000,1,1,1,1
benign,24,22660877,144,25,4.6439,1.0000,1,1,1,1
benign,24,22660877,145,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,146,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,147,22,4.4594,1.0000,0,0,1,1
benign,24,22660877,148,23,4.5236,1.0000,0,0,1,1
benign,24,22660877,149,21,4.3923,1.0000,0,0,1,1
benign,120,32261177,0,108,6.7179,0.9815,1,1,1,1
benign,120,32261177,1,109,6.7131,0.9725,1,1,1,1
benign,120,32261177,2,105,6.6571,0.9714,1,1,1,1
benign,120,32261177,3,106,6.6713,0.9717,1,1,1,1
benign,120,32261177,4,99,6.5688,0.9697,1,1,1,1
benign,120,32261177,5,100,6.5839,0.9700,1,1,1,1
benign,120,32261177,6,99,6.5688,0.9697,1,1,1,1
benign,120,32261177,7,100,6.5839,0.9700,1,1,1,1
benign,120,32261177,8,100,6.5839,0.9700,1,1,1,1
benign,120,32261177,9,101,6.5988,0.9703,1,1,1,1
benign,120,32261177,10,101,6.5988,0.9703,1,1,1,1
benign,120,32261177,11,102,6.6136,0.9706,1,1,1,1
benign,120,32261177,12,103,6.6282,0.9709,1,1,1,1
benign,120,32261177,13,103,6.6282,0.9709,1,1,1,1
benign,120,32261177,14,101,6.5988,0.9703,1,1,1,1
benign,120,32261177,15,102,6.6136,0.9706,1,1,1,1
benign,120,32261177,16,102,6.6136,0.9706,1,1,1,1
benign,120,32261177,17,102,6.6136,0.9706,1,1,1,1
benign,120,32261177,18,103,6.6282,0.9709,1,1,1,1
benign,120,32261177,19,104,6.6427,0.9712,1,1,1,1
benign,120,32261177,20,102,6.6136,0.9706,1,1,1,1
benign,120,32261177,21,102,6.6136,0.9706,1,1,1,1
benign,120,32261177,22,103,6.6282,0.9709,1,1,1,1
benign,120,32261177,23,104,6.6427,0.9712,1,1,1,1
benign,120,32261177,24,104,6.6427,0.9712,1,1,1,1
benign,120,32261177,25,104,6.6427,0.9712,1,1,1,1
benign,120,32261177,26,103,6.6282,0.9709,1,1,1,1
benign,120,32261177,27,103,6.6282,0.9709,1,1,1,1
benign,120,32261177,28,103,6.6282,0.9709,1,1,1,1
benign,120,32261177,29,104,6.6427,0.9712,1,1,1,1
benign,120,32261177,30,104,6.6427,0.9712,1,1,1,1
benign,120,32261177,31,103,6.6477,0.9806,1,1,1,1
benign,120,32261177,32,103,6.6477,0.9806,1,1,1,1
benign,120,32261177,33,103,6.6477,0.9806,1,1,1,1
benign,120,32261177,34,102,6.6332,0.9804,1,1,1,1
benign,120,32261177,35,103,6.6477,0.9806,1,1,1,1
benign,120,32261177,36,104,6.6620,0.9808,1,1,1,1
benign,120,32261177,37,105,6.6762,0.9810,1,1,1,1
benign,120,32261177,38,104,6.6620,0.9808,1,1,1,1
benign,120,32261177,39,105,6.6762,0.9810,1,1,1,1
benign,120,32261177,40,105,6.6762,0.9810,1,1,1,1
benign,120,32261177,41,104,6.6620,0.9808,1,1,1,1
benign,120,32261177,42,105,6.6762,0.9810,1,1,1,1
benign,120,32261177,43,106,6.6902,0.9811,1,1,1,1
benign,120,32261177,44,107,6.7041,0.9813,1,1,1,1
benign,120,32261177,45,107,6.7041,0.9813,1,1,1,1
benign,120,32261177,46,107,6.7041,0.9813,1,1,1,1
benign,120,32261177,47,107,6.7041,0.9813,1,1,1,1
benign,120,32261177,48,107,6.7041,0.9813,1,1,1,1
benign,120,32261177,49,108,6.7179,0.9815,1,1,1,1
benign,120,32261177,50,108,6.7179,0.9815,1,1,1,1
benign,120,32261177,51,106,6.7091,0.9906,1,1,1,1
benign,120,32261177,52,107,6.7228,0.9907,1,1,1,1
benign,120,32261177,53,108,6.7364,0.9907,1,1,1,1
benign,120,32261177,54,108,6.7364,0.9907,1,1,1,1
benign,120,32261177,55,109,6.7498,0.9908,1,1,1,1
benign,120,32261177,56,109,6.7498,0.9908,1,1,1,1
benign,120,32261177,57,109,6.7315,0.9817,1,1,1,1
benign,120,32261177,58,109,6.7315,0.9817,1,1,1,1
benign,120,32261177,59,108,6.7179,0.9815,1,1,1,1
benign,120,32261177,60,109,6.7315,0.9817,1,1,1,1
benign,120,32261177,61,109,6.7315,0.9817,1,1,1,1
benign,120,32261177,62,110,6.7450,0.9818,1,1,1,1
benign,120,32261177,63,111,6.7584,0.9820,1,1,1,1
benign,120,32261177,64,112,6.7538,0.9732,1,1,1,1
benign,120,32261177,65,113,6.7671,0.9735,1,1,1,1
benign,120,32261177,66,113,6.7671,0.9735,1,1,1,1
benign,120,32261177,67,113,6.7671,0.9735,1,1,1,1
benign,120,32261177,68,114,6.7803,0.9737,1,1,1,1
benign,120,32261177,69,114,6.7978,0.9825,1,1,1,1
benign,120,32261177,70,115,6.8107,0.9826,1,1,1,1
benign,120,32261177,71,112,6.7716,0.9821,1,1,1,1
benign,120,32261177,72,111,6.7584,0.9820,1,1,1,1
benign,120,32261177,73,112,6.7716,0.9821,1,1,1,1
benign,120,32261177,74,113,6.7671,0.9735,1,1,1,1
benign,120,32261177,75,114,6.7803,0.9737,1,1,1,1
benign,120,32261177,76,115,6.7933,0.9739,1,1,1,1
benign,120,32261177,77,115,6.7933,0.9739,1,1,1,1
benign,120,32261177,78,116,6.8063,0.9741,1,1,1,1
benign,120,32261177,79,117,6.8191,0.9744,1,1,1,1
benign,120,32261177,80,116,6.8063,0.9741,1,1,1,1
benign,120,32261177,81,114,6.7803,0.9737,1,1,1,1
benign,120,32261177,82,115,6.7933,0.9739,1,1,1,1
benign,120,32261177,83,115,6.7759,0.9652,1,1,1,1
benign,120,32261177,84,116,6.7890,0.9655,1,1,1,1
benign,120,32261177,85,115,6.7759,0.9652,1,1,1,1
benign,120,32261177,86,116,6.7890,0.9655,1,1,1,1
benign,120,32261177,87,114,6.7627,0.9649,1,1,1,1
benign,120,32261177,88,115,6.7759,0.9652,1,1,1,1
benign,120,32261177,89,116,6.7890,0.9655,1,1,1,1
benign,120,32261177,90,117,6.8020,0.9658,1,1,1,1
benign,120,32261177,91,114,6.7627,0.9649,1,1,1,1
benign,120,32261177,92,115,6.7759,0.9652,1,1,1,1
benign,120,32261177,93,116,6.7890,0.9655,1,1,1,1
benign,120,32261177,94,116,6.7890,0.9655,1,1,1,1
benign,120,32261177,95,117,6.8020,0.9658,1,1,1,1
benign,120,32261177,96,117,6.8020,0.9658,1,1,1,1
benign,120,32261177,97,116,6.7890,0.9655,1,1,1,1
benign,120,32261177,98,115,6.7759,0.9652,1,1,1,1
benign,120,32261177,99,115,6.7759,0.9652,1,1,1,1
benign,120,32261177,100,115,6.7759,0.9652,1,1,1,1
benign,120,32261177,101,113,6.7494,0.9646,1,1,1,1
benign,120,32261177,102,113,6.7494,0.9646,1,1,1,1
benign,120,32261177,103,114,6.7627,0.9649,1,1,1,1
benign,120,32261177,104,112,6.7359,0.9643,1,1,1,1
benign,120,32261177,105,111,6.7404,0.9730,1,1,1,1
benign,120,32261177,106,110,6.7268,0.9727,1,1,1,1
benign,120,32261177,107,110,6.7268,0.9727,1,1,1,1
benign,120,32261177,108,111,6.7404,0.9730,1,1,1,1
benign,120,32261177,109,112,6.7538,0.9732,1,1,1,1
benign,120,32261177,110,109,6.7131,0.9725,1,1,1,1
benign,120,32261177,111,110,6.7268,0.9727,1,1,1,1
benign,120,32261177,112,111,6.7404,0.9730,1,1,1,1
benign,120,32261177,113,110,6.7268,0.9727,1,1,1,1
benign,120,32261177,114,111,6.7404,0.9730,1,1,1,1
benign,120,32261177,115,112,6.7359,0.9643,1,1,1,1
benign,120,32261177,116,113,6.7317,0.9558,1,1,1,1
benign,120,32261177,117,114,6.7452,0.9561,1,1,1,1
benign,120,32261177,118,115,6.7585,0.9565,1,1,1,1
benign,120,32261177,119,115,6.7585,0.9565,1,1,1,1
benign,120,32261177,120,114,6.7452,0.9561,1,1,1,1
benign,120,32261177,121,115,6.7585,0.9565,1,1,1,1
benign,120,32261177,122,115,6.7585,0.9565,1,1,1,1
benign,120,32261177,123,114,6.7452,0.9561,1,1,1,1
benign,120,32261177,124,115,6.7585,0.9565,1,1,1,1
benign,120,32261177,125,116,6.7718,0.9569,1,1,1,1
benign,120,32261177,126,117,6.7849,0.9573,1,1,1,1
benign,120,32261177,127,118,6.7979,0.9576,1,1,1,1
benign,120,32261177,128,118,6.7979,0.9576,1,1,1,1
benign,120,32261177,129,118,6.7979,0.9576,1,1,1,1
benign,120,32261177,130,118,6.7979,0.9576,1,1,1,1
benign,120,32261177,131,118,6.7979,0.9576,1,1,1,1
benign,120,32261177,132,119,6.8108,0.9580,1,1,1,1
benign,120,32261177,133,120,6.8236,0.9583,1,1,1,1
benign,120,32261177,134,121,6.8362,0.9587,1,1,1,1
benign,120,32261177,135,122,6.8488,0.9590,1,1,1,1
benign,120,32261177,136,123,6.8612,0.9593,1,1,1,1
benign,120,32261177,137,122,6.8488,0.9590,1,1,1,1
benign,120,32261177,138,123,6.8612,0.9593,1,1,1,1
benign,120,32261177,139,120,6.8402,0.9667,1,1,1,1
benign,120,32261177,140,121,6.8527,0.9669,1,1,1,1
benign,120,32261177,141,122,6.8652,0.9672,1,1,1,1
benign,120,32261177,142,122,6.8652,0.9672,1,1,1,1
benign,120,32261177,143,123,6.8775,0.9675,1,1,1,1
benign,120,32261177,144,124,6.8897,0.9677,1,1,1,1
benign,120,32261177,145,124,6.8897,0.9677,1,1,1,1
benign,120,32261177,146,121,6.8693,0.9752,1,1,1,1
benign,120,32261177,147,118,6.8487,0.9831,1,1,1,1
benign,120,32261177,148,118,6.8487,0.9831,1,1,1,1
benign,120,32261177,149,118,6.8487,0.9831,1,1,1,1
attack_sweep,60,26271003,0,67,6.0661,1.0000,1,1,1,1
attack_sweep,60,26271003,1,66,6.0444,1.0000,1,1,1,1
attack_sweep,60,26271003,2,67,6.0661,1.0000,1,1,1,1
attack_sweep,60,26271003,3,68,6.0581,0.9853,1,1,1,1
attack_sweep,60,26271003,4,67,6.0362,0.9851,1,1,1,1
attack_sweep,60,26271003,5,68,6.0581,0.9853,1,1,1,1
attack_sweep,60,26271003,6,67,6.0362,0.9851,1,1,1,1
attack_sweep,60,26271003,7,66,6.0141,0.9848,1,1,1,1
attack_sweep,60,26271003,8,67,6.0362,0.9851,1,1,1,1
attack_sweep,60,26271003,9,67,6.0362,0.9851,1,1,1,1
attack_sweep,60,26271003,10,63,5.9455,0.9841,1,1,1,1
attack_sweep,60,26271003,11,60,5.8736,0.9833,1,1,1,1
attack_sweep,60,26271003,12,60,5.8736,0.9833,1,1,1,1
attack_sweep,60,26271003,13,60,5.8736,0.9833,1,1,1,1
attack_sweep,60,26271003,14,61,5.8980,0.9836,1,1,1,1
attack_sweep,60,26271003,15,62,5.9219,0.9839,1,1,1,1
attack_sweep,60,26271003,16,63,5.9455,0.9841,1,1,1,1
attack_sweep,60,26271003,17,63,5.9455,0.9841,1,1,1,1
attack_sweep,60,26271003,18,62,5.9219,0.9839,1,1,1,1
attack_sweep,60,26271003,19,63,5.9455,0.9841,1,1,1,1
attack_sweep,60,26271003,20,61,5.8980,0.9836,1,1,1,1
attack_sweep,60,26271003,21,61,5.8980,0.9836,1,1,1,1
attack_sweep,60,26271003,22,61,5.8980,0.9836,1,1,1,1
attack_sweep,60,26271003,23,57,5.7978,0.9825,1,1,1,1
attack_sweep,60,26271003,24,58,5.8235,0.9828,1,1,1,1
attack_sweep,60,26271003,25,58,5.8235,0.9828,1,1,1,1
attack_sweep,60,26271003,26,56,5.7716,0.9821,1,1,1,1
attack_sweep,60,26271003,27,57,5.7978,0.9825,1,1,1,1
attack_sweep,60,26271003,28,58,5.8235,0.9828,1,1,1,1
attack_sweep,60,26271003,29,59,5.8487,0.9831,1,1,1,1
attack_sweep,60,26271003,30,60,5.8736,0.9833,1,1,1,1
attack_sweep,60,26271003,31,58,5.8235,0.9828,1,1,1,1
attack_sweep,60,26271003,32,57,5.7978,0.9825,1,1,1,1
attack_sweep,60,26271003,33,58,5.8235,0.9828,1,1,1,1
attack_sweep,60,26271003,34,59,5.8487,0.9831,1,1,1,1
attack_sweep,60,26271003,35,59,5.8487,0.9831,1,1,1,1
attack_sweep,60,26271003,36,60,5.8736,0.9833,1,1,1,1
attack_sweep,60,26271003,37,60,5.8736,0.9833,1,1,1,1
attack_sweep,60,26271003,38,58,5.8235,0.9828,1,1,1,1
attack_sweep,60,26271003,39,59,5.8487,0.9831,1,1,1,1
attack_sweep,60,26271003,40,55,5.7450,0.9818,1,1,1,1
attack_sweep,60,26271003,41,56,5.7716,0.9821,1,1,1,1
attack_sweep,60,26271003,42,56,5.7716,0.9821,1,1,1,1
attack_sweep,60,26271003,43,55,5.7450,0.9818,1,1,1,1
attack_sweep,60,26271003,44,55,5.7450,0.9818,1,1,1,1
attack_sweep,60,26271003,45,56,5.7716,0.9821,1,1,1,1
attack_sweep,60,26271003,46,57,5.7978,0.9825,1,1,1,1
attack_sweep,60,26271003,47,58,5.8235,0.9828,1,1,1,1
attack_sweep,60,26271003,48,56,5.7716,0.9821,1,1,1,1
attack_sweep,60,26271003,49,54,5.7179,0.9815,1,1,1,1
attack_sweep,60,26271003,50,54,5.7179,0.9815,1,1,1,1
attack_sweep,60,26271003,51,55,5.7450,0.9818,1,1,1,1
attack_sweep,60,26271003,52,56,5.7716,0.9821,1,1,1,1
attack_sweep,60,26271003,53,57,5.7978,0.9825,1,1,1,1
attack_sweep,60,26271003,54,58,5.8235,0.9828,1,1,1,1
attack_sweep,60,26271003,55,59,5.8487,0.9831,1,1,1,1
attack_sweep,60,26271003,56,59,5.8487,0.9831,1,1,1,1
attack_sweep,60,26271003,57,60,5.8736,0.9833,1,1,1,1
attack_sweep,60,26271003,58,58,5.8235,0.9828,1,1,1,1
attack_sweep,60,26271003,59,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26271003,60,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26271003,61,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26271003,62,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26271003,63,57,5.8329,1.0000,1,1,1,1
attack_sweep,60,26271003,64,58,5.8580,1.0000,1,1,1,1
attack_sweep,60,26271003,65,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26271003,66,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26271003,67,57,5.8329,1.0000,1,1,1,1
attack_sweep,60,26271003,68,57,5.8329,1.0000,1,1,1,1
attack_sweep,60,26271003,69,58,5.8580,1.0000,1,1,1,1
attack_sweep,60,26271003,70,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26271003,71,53,5.7279,1.0000,1,1,1,1
attack_sweep,60,26271003,72,53,5.7279,1.0000,1,1,1,1
attack_sweep,60,26271003,73,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26271003,74,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26271003,75,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26271003,76,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26271003,77,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26271003,78,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26271003,79,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26271003,80,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26271003,81,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26271003,82,52,5.7004,1.0000,1,1,1,1
attack_sweep,60,26271003,83,53,5.7279,1.0000,1,1,1,1
attack_sweep,60,26271003,84,52,5.7004,1.0000,1,1,1,1
attack_sweep,60,26271003,85,51,5.6724,1.0000,1,1,1,1
attack_sweep,60,26271003,86,50,5.6439,1.0000,1,1,1,1
attack_sweep,60,26271003,87,51,5.6724,1.0000,1,1,1,1
attack_sweep,60,26271003,88,52,5.7004,1.0000,1,1,1,1
attack_sweep,60,26271003,89,52,5.7004,1.0000,1,1,1,1
attack_sweep,60,26271003,90,53,5.7279,1.0000,1,1,1,1
attack_sweep,60,26271003,91,52,5.7004,1.0000,1,1,1,1
attack_sweep,60,26271003,92,53,5.7279,1.0000,1,1,1,1
attack_sweep,60,26271003,93,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26271003,94,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26271003,95,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26271003,96,54,5.7549,1.0000,1,1,1,1
attack_sweep,60,26271003,97,55,5.7814,1.0000,1,1,1,1
attack_sweep,60,26271003,98,56,5.8074,1.0000,1,1,1,1
attack_sweep,60,26271003,99,53,5.6902,0.9811,1,1,1,1
attack_sweep,60,26271003,100,54,5.7179,0.9815,1,1,1,1
attack_sweep,60,26271003,101,54,5.7179,0.9815,1,1,1,1
