condition,level,seed,window_idx,samples,entropy,unique_ratio,block_legacy,block_combined,block_volume,block_entropy,block_unique
benign,60,26260992,83,54,5.6808,0.9630,1,1,1,1,1
benign,60,26260992,84,54,5.6808,0.9630,1,1,1,1,1
benign,60,26260992,85,54,5.6808,0.9630,1,1,1,1,1
benign,60,26260992,86,54,5.6808,0.9630,1,1,1,1,1
benign,60,26260992,87,55,5.7086,0.9636,1,1,1,1,1
benign,60,26260992,88,56,5.7359,0.9643,1,1,1,1,1
benign,60,26260992,89,54,5.6808,0.9630,1,1,1,1,1
benign,60,26260992,90,54,5.6808,0.9630,1,1,1,1,1
benign,60,26260992,91,53,5.6524,0.9623,1,1,1,1,1
benign,60,26260992,92,53,5.6524,0.9623,1,1,1,1,1
benign,60,26260992,93,51,5.5940,0.9608,1,1,1,1,1
benign,60,26260992,94,52,5.6235,0.9615,1,1,1,1,1
benign,60,26260992,95,53,5.6524,0.9623,1,1,1,1,1
benign,60,26260992,96,54,5.6808,0.9630,1,1,1,1,1
benign,60,26260992,97,54,5.6808,0.9630,1,1,1,1,1
benign,60,26260992,98,55,5.7086,0.9636,1,1,1,1,1
benign,60,26260992,99,56,5.7359,0.9643,1,1,1,1,1
benign,60,26260992,100,55,5.7086,0.9636,1,1,1,1,1
benign,60,26260992,101,56,5.7359,0.9643,1,1,1,1,1
benign,60,26260992,102,56,5.7359,0.9643,1,1,1,1,1
benign,60,26260992,103,55,5.7086,0.9636,1,1,1,1,1
benign,60,26260992,104,56,5.7359,0.9643,1,1,1,1,1
benign,60,26260992,105,57,5.7627,0.9649,1,1,1,1,1
benign,60,26260992,106,58,5.7890,0.9655,1,1,1,1,1
benign,60,26260992,107,59,5.8148,0.9661,1,1,1,1,1
benign,60,26260992,108,60,5.8402,0.9667,1,1,1,1,1
benign,60,26260992,109,60,5.8402,0.9667,1,1,1,1,1
benign,60,26260992,110,57,5.7627,0.9649,1,1,1,1,1
benign,60,26260992,111,56,5.7359,0.9643,1,1,1,1,1
benign,60,26260992,112,57,5.7627,0.9649,1,1,1,1,1
benign,60,26260992,113,58,5.7890,0.9655,1,1,1,1,1
benign,60,26260992,114,56,5.7359,0.9643,1,1,1,1,1
benign,60,26260992,115,57,5.7627,0.9649,1,1,1,1,1
benign,60,26260992,116,58,5.7890,0.9655,1,1,1,1,1
benign,60,26260992,117,57,5.7978,0.9825,1,1,1,1,1
benign,60,26260992,118,57,5.8329,1.0000,1,1,1,1,1
benign,60,26260992,119,58,5.8580,1.0000,1,1,1,1,1
benign,60,26260992,120,58,5.8580,1.0000,1,1,1,1,1
benign,60,26260992,121,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260992,122,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260992,123,58,5.8580,1.0000,1,1,1,1,1
benign,60,26260992,124,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260992,125,58,5.8580,1.0000,1,1,1,1,1
benign,60,26260992,126,57,5.8329,1.0000,1,1,1,1,1
benign,60,26260992,127,56,5.8074,1.0000,1,1,1,1,1
benign,60,26260992,128,57,5.8329,1.0000,1,1,1,1,1
benign,60,26260992,129,58,5.8580,1.0000,1,1,1,1,1
benign,60,26260992,130,58,5.8580,1.0000,1,1,1,1,1
benign,60,26260992,131,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260992,132,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260992,133,60,5.9069,1.0000,1,1,1,1,1
benign,60,26260992,134,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260992,135,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260992,136,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260992,137,58,5.8580,1.0000,1,1,1,1,1
benign,60,26260992,138,58,5.8580,1.0000,1,1,1,1,1
benign,60,26260992,139,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260992,140,60,5.9069,1.0000,1,1,1,1,1
benign,60,26260992,141,56,5.8074,1.0000,1,1,1,1,1
benign,60,26260992,142,54,5.7549,1.0000,1,1,1,1,1
benign,60,26260992,143,55,5.7814,1.0000,1,1,1,1,1
benign,60,26260992,144,54,5.7549,1.0000,1,1,1,1,1
benign,60,26260992,145,55,5.7814,1.0000,1,1,1,1,1
benign,60,26260992,146,56,5.8074,1.0000,1,1,1,1,1
benign,60,26260992,147,56,5.8074,1.0000,1,1,1,1,1
benign,60,26260992,148,56,5.8074,1.0000,1,1,1,1,1
benign,60,26260992,149,56,5.7716,0.9821,1,1,1,1,1
benign,120,32261165,0,126,6.9455,0.9841,1,1,1,1,1
benign,120,32261165,1,124,6.9219,0.9839,1,1,1,1,1
benign,120,32261165,2,125,6.9338,0.9840,1,1,1,1,1
benign,120,32261165,3,125,6.9338,0.9840,1,1,1,1,1
benign,120,32261165,4,126,6.9455,0.9841,1,1,1,1,1
benign,120,32261165,5,125,6.9338,0.9840,1,1,1,1,1
benign,120,32261165,6,126,6.9455,0.9841,1,1,1,1,1
benign,120,32261165,7,121,6.8858,0.9835,1,1,1,1,1
benign,120,32261165,8,119,6.8780,0.9916,1,1,1,1,1
benign,120,32261165,9,115,6.8281,0.9913,1,1,1,1,1
benign,120,32261165,10,115,6.8281,0.9913,1,1,1,1,1
benign,120,32261165,11,116,6.8407,0.9914,1,1,1,1,1
benign,120,32261165,12,114,6.8153,0.9912,1,1,1,1,1
benign,120,32261165,13,115,6.8281,0.9913,1,1,1,1,1
benign,120,32261165,14,116,6.8407,0.9914,1,1,1,1,1
benign,120,32261165,15,114,6.8153,0.9912,1,1,1,1,1
benign,120,32261165,16,115,6.8281,0.9913,1,1,1,1,1
benign,120,32261165,17,114,6.8153,0.9912,1,1,1,1,1
benign,120,32261165,18,115,6.8281,0.9913,1,1,1,1,1
benign,120,32261165,19,116,6.8235,0.9828,1,1,1,1,1
benign,120,32261165,20,117,6.8362,0.9829,1,1,1,1,1
benign,120,32261165,21,110,6.7632,0.9909,1,1,1,1,1
benign,120,32261165,22,110,6.7632,0.9909,1,1,1,1,1
benign,120,32261165,23,108,6.7364,0.9907,1,1,1,1,1
benign,120,32261165,24,108,6.7364,0.9907,1,1,1,1,1
benign,120,32261165,25,105,6.6952,0.9905,1,1,1,1,1
benign,120,32261165,26,106,6.7091,0.9906,1,1,1,1,1
benign,120,32261165,27,107,6.7228,0.9907,1,1,1,1,1
benign,120,32261165,28,105,6.6952,0.9905,1,1,1,1,1
benign,120,32261165,29,106,6.7091,0.9906,1,1,1,1,1
benign,120,32261165,30,107,6.7228,0.9907,1,1,1,1,1
benign,120,32261165,31,107,6.7228,0.9907,1,1,1,1,1
benign,120,32261165,32,108,6.7364,0.9907,1,1,1,1,1
benign,120,32261165,33,109,6.7498,0.9908,1,1,1,1,1
benign,120,32261165,34,110,6.7632,0.9909,1,1,1,1,1
benign,120,32261165,35,111,6.7764,0.9910,1,1,1,1,1
benign,120,32261165,36,106,6.7091,0.9906,1,1,1,1,1
benign,120,32261165,37,105,6.6952,0.9905,1,1,1,1,1
benign,120,32261165,38,106,6.7091,0.9906,1,1,1,1,1
benign,120,32261165,39,104,6.6812,0.9904,1,1,1,1,1
benign,120,32261165,40,105,6.6952,0.9905,1,1,1,1,1
benign,120,32261165,41,106,6.7091,0.9906,1,1,1,1,1
benign,120,32261165,42,106,6.7091,0.9906,1,1,1,1,1
benign,120,32261165,43,105,6.6952,0.9905,1,1,1,1,1
benign,120,32261165,44,105,6.6952,0.9905,1,1,1,1,1
benign,120,32261165,45,106,6.7091,0.9906,1,1,1,1,1
benign,120,32261165,46,106,6.7091,0.9906,1,1,1,1,1
benign,120,32261165,47,104,6.6812,0.9904,1,1,1,1,1
benign,120,32261165,48,104,6.6620,0.9808,1,1,1,1,1
benign,120,32261165,49,105,6.6762,0.9810,1,1,1,1,1
benign,120,32261165,50,104,6.6620,0.9808,1,1,1,1,1
benign,120,32261165,51,103,6.6282,0.9709,1,1,1,1,1
benign,120,32261165,52,103,6.6282,0.9709,1,1,1,1,1
benign,120,32261165,53,104,6.6427,0.9712,1,1,1,1,1
benign,120,32261165,54,104,6.6427,0.9712,1,1,1,1,1
benign,120,32261165,55,105,6.6571,0.9714,1,1,1,1,1
benign,120,32261165,56,104,6.6427,0.9712,1,1,1,1,1
benign,120,32261165,57,103,6.6282,0.9709,1,1,1,1,1
benign,120,32261165,58,104,6.6427,0.9712,1,1,1,1,1
benign,120,32261165,59,102,6.6136,0.9706,1,1,1,1,1
benign,120,32261165,60,101,6.5988,0.9703,1,1,1,1,1
benign,120,32261165,61,102,6.6136,0.9706,1,1,1,1,1
benign,120,32261165,62,102,6.6136,0.9706,1,1,1,1,1
benign,120,32261165,63,103,6.6282,0.9709,1,1,1,1,1
benign,120,32261165,64,104,6.6427,0.9712,1,1,1,1,1
benign,120,32261165,65,100,6.5839,0.9700,1,1,1,1,1
benign,120,32261165,66,98,6.5739,0.9796,1,1,1,1,1
benign,120,32261165,67,99,6.5890,0.9798,1,1,1,1,1
benign,120,32261165,68,97,6.5587,0.9794,1,1,1,1,1
benign,120,32261165,69,98,6.5739,0.9796,1,1,1,1,1
benign,120,32261165,70,97,6.5587,0.9794,1,1,1,1,1
benign,120,32261165,71,98,6.5739,0.9796,1,1,1,1,1
benign,120,32261165,72,99,6.5890,0.9798,1,1,1,1,1
benign,120,32261165,73,96,6.5641,0.9896,1,1,1,1,1
benign,120,32261165,74,97,6.5793,0.9897,1,1,1,1,1
benign,120,32261165,75,98,6.5943,0.9898,1,1,1,1,1
benign,120,32261165,76,97,6.5793,0.9897,1,1,1,1,1
benign,120,32261165,77,98,6.5943,0.9898,1,1,1,1,1
benign,120,32261165,78,98,6.5943,0.9898,1,1,1,1,1
benign,120,32261165,79,97,6.5793,0.9897,1,1,1,1,1
benign,120,32261165,80,95,6.5488,0.9895,1,1,1,1,1
benign,120,32261165,81,95,6.5488,0.9895,1,1,1,1,1
benign,120,32261165,82,95,6.5488,0.9895,1,1,1,1,1
benign,120,32261165,83,96,6.5641,0.9896,1,1,1,1,1
benign,120,32261165,84,96,6.5433,0.9792,1,1,1,1,1
benign,120,32261165,85,97,6.5587,0.9794,1,1,1,1,1
benign,120,32261165,86,93,6.4961,0.9785,1,1,1,1,1
benign,120,32261165,87,93,6.4961,0.9785,1,1,1,1,1
benign,120,32261165,88,94,6.5120,0.9787,1,1,1,1,1
benign,120,32261165,89,95,6.5278,0.9789,1,1,1,1,1
benign,120,32261165,90,95,6.5278,0.9789,1,1,1,1,1
benign,120,32261165,91,96,6.5433,0.9792,1,1,1,1,1
benign,120,32261165,92,96,6.5433,0.9792,1,1,1,1,1
benign,120,32261165,93,96,6.5433,0.9792,1,1,1,1,1
benign,120,32261165,94,97,6.5587,0.9794,1,1,1,1,1
benign,120,32261165,95,97,6.5587,0.9794,1,1,1,1,1
benign,120,32261165,96,96,6.5433,0.9792,1,1,1,1,1
benign,120,32261165,97,97,6.5587,0.9794,1,1,1,1,1
benign,120,32261165,98,98,6.5739,0.9796,1,1,1,1,1
benign,120,32261165,99,99,6.5890,0.9798,1,1,1,1,1
benign,120,32261165,100,99,6.6092,0.9899,1,1,1,1,1
benign,120,32261165,101,99,6.6092,0.9899,1,1,1,1,1
benign,120,32261165,102,100,6.6239,0.9900,1,1,1,1,1
benign,120,32261165,103,101,6.6384,0.9901,1,1,1,1,1
benign,120,32261165,104,102,6.6332,0.9804,1,1,1,1,1
benign,120,32261165,105,103,6.6477,0.9806,1,1,1,1,1
benign,120,32261165,106,104,6.6620,0.9808,1,1,1,1,1
benign,120,32261165,107,105,6.6762,0.9810,1,1,1,1,1
benign,120,32261165,108,105,6.6762,0.9810,1,1,1,1,1
benign,120,32261165,109,105,6.6762,0.9810,1,1,1,1,1
benign,120,32261165,110,104,6.6620,0.9808,1,1,1,1,1
benign,120,32261165,111,105,6.6762,0.9810,1,1,1,1,1
benign,120,32261165,112,106,6.6902,0.9811,1,1,1,1,1
benign,120,32261165,113,107,6.7041,0.9813,1,1,1,1,1
benign,120,32261165,114,108,6.7179,0.9815,1,1,1,1,1
benign,120,32261165,115,109,6.7315,0.9817,1,1,1,1,1
benign,120,32261165,116,109,6.7315,0.9817,1,1,1,1,1
benign,120,32261165,117,110,6.7450,0.9818,1,1,1,1,1
benign,120,32261165,118,111,6.7584,0.9820,1,1,1,1,1
benign,120,32261165,119,112,6.7716,0.9821,1,1,1,1,1
benign,120,32261165,120,113,6.7848,0.9823,1,1,1,1,1
benign,120,32261165,121,114,6.7978,0.9825,1,1,1,1,1
benign,120,32261165,122,115,6.8107,0.9826,1,1,1,1,1
benign,120,32261165,123,115,6.8107,0.9826,1,1,1,1,1
benign,120,32261165,124,116,6.8235,0.9828,1,1,1,1,1
benign,120,32261165,125,117,6.8362,0.9829,1,1,1,1,1
benign,120,32261165,126,114,6.7978,0.9825,1,1,1,1,1
benign,120,32261165,127,115,6.8107,0.9826,1,1,1,1,1
benign,120,32261165,128,116,6.8235,0.9828,1,1,1,1,1
benign,120,32261165,129,116,6.8235,0.9828,1,1,1,1,1
benign,120,32261165,130,117,6.8362,0.9829,1,1,1,1,1
benign,120,32261165,131,118,6.8487,0.9831,1,1,1,1,1
benign,120,32261165,132,119,6.8612,0.9832,1,1,1,1,1
benign,120,32261165,133,119,6.8612,0.9832,1,1,1,1,1
benign,120,32261165,134,120,6.8736,0.9833,1,1,1,1,1
benign,120,32261165,135,119,6.8612,0.9832,1,1,1,1,1
benign,120,32261165,136,117,6.8191,0.9744,1,1,1,1,1
benign,120,32261165,137,118,6.8318,0.9746,1,1,1,1,1
benign,120,32261165,138,118,6.8318,0.9746,1,1,1,1,1
benign,120,32261165,139,118,6.8318,0.9746,1,1,1,1,1
benign,120,32261165,140,118,6.8318,0.9746,1,1,1,1,1
benign,120,32261165,141,119,6.8444,0.9748,1,1,1,1,1
benign,120,32261165,142,120,6.8569,0.9750,1,1,1,1,1
benign,120,32261165,143,120,6.8569,0.9750,1,1,1,1,1
benign,120,32261165,144,120,6.8569,0.9750,1,1,1,1,1
benign,120,32261165,145,121,6.8693,0.9752,1,1,1,1,1
benign,120,32261165,146,122,6.8816,0.9754,1,1,1,1,1
benign,120,32261165,147,123,6.8937,0.9756,1,1,1,1,1
benign,120,32261165,148,124,6.9058,0.9758,1,1,1,1,1
benign,120,32261165,149,124,6.9219,0.9839,1,1,1,1,1
attack_fixed,120,32291199,0,101,0.8734,0.1188,1,0,1,0,0
attack_fixed,120,32291199,1,102,0.8665,0.1176,1,0,1,0,0
attack_fixed,120,32291199,2,103,0.8596,0.1165,1,0,1,0,0
attack_fixed,120,32291199,3,104,0.8529,0.1154,1,0,1,0,0
attack_fixed,120,32291199,4,101,0.7948,0.1089,1,0,1,0,0
attack_fixed,120,32291199,5,101,0.7948,0.1089,1,0,1,0,0
attack_fixed,120,32291199,6,102,0.7884,0.1078,1,0,1,0,0
attack_fixed,120,32291199,7,103,0.7822,0.1068,1,0,1,0,0
attack_fixed,120,32291199,8,103,0.7822,0.1068,1,0,1,0,0
attack_fixed,120,32291199,9,103,0.7822,0.1068,1,0,1,0,0
attack_fixed,120,32291199,10,103,0.7822,0.1068,1,0,1,0,0
attack_fixed,120,32291199,11,104,0.7761,0.1058,1,0,1,0,0
attack_fixed,120,32291199,12,105,0.7701,0.1048,1,0,1,0,0
attack_fixed,120,32291199,13,103,0.7822,0.1068,1,0,1,0,0
attack_fixed,120,32291199,14,104,0.7761,0.1058,1,0,1,0,0
attack_fixed,120,32291199,15,104,0.7761,0.1058,1,0,1,0,0
attack_fixed,120,32291199,16,104,0.7761,0.1058,1,0,1,0,0
attack_fixed,120,32291199,17,103,0.7046,0.0971,1,0,1,0,0
attack_fixed,120,32291199,18,104,0.6991,0.0962,1,0,1,0,0
attack_fixed,120,32291199,19,105,0.6937,0.0952,1,0,1,0,0
attack_fixed,120,32291199,20,105,0.6937,0.0952,1,0,1,0,0
attack_fixed,120,32291199,21,106,0.6884,0.0943,1,0,1,0,0
attack_fixed,120,32291199,22,107,0.6831,0.0935,1,0,1,0,0
attack_fixed,120,32291199,23,108,0.6780,0.0926,1,0,1,0,0
attack_fixed,120,32291199,24,109,0.6729,0.0917,1,0,1,0,0
attack_fixed,120,32291199,25,110,0.6679,0.0909,1,0,1,0,0
attack_fixed,120,32291199,26,111,0.6630,0.0901,1,0,1,0,0
attack_fixed,120,32291199,27,111,0.6630,0.0901,1,0,1,0,0
attack_fixed,120,32291199,28,110,0.6679,0.0909,1,0,1,0,0
attack_fixed,120,32291199,29,111,0.7360,0.0991,1,0,1,0,0
attack_fixed,120,32291199,30,112,0.7307,0.0982,1,0,1,0,0
attack_fixed,120,32291199,31,113,0.7254,0.0973,1,0,1,0,0
attack_fixed,120,32291199,32,114,0.7202,0.0965,1,0,1,0,0
attack_fixed,120,32291199,33,115,0.7151,0.0957,1,0,1,0,0
attack_fixed,120,32291199,34,113,0.7254,0.0973,1,0,1,0,0
attack_fixed,120,32291199,35,114,0.7916,0.1053,1,0,1,0,0
attack_fixed,120,32291199,36,112,0.8031,0.1071,1,0,1,0,0
attack_fixed,120,32291199,37,111,0.8090,0.1081,1,0,1,0,0
attack_fixed,120,32291199,38,112,0.8031,0.1071,1,0,1,0,0
attack_fixed,120,32291199,39,112,0.7307,0.0982,1,0,1,0,0
attack_fixed,120,32291199,40,113,0.7254,0.0973,1,0,1,0,0
attack_fixed,120,32291199,41,114,0.7202,0.0965,1,0,1,0,0
attack_fixed,120,32291199,42,113,0.7254,0.0973,1,0,1,0,0
attack_fixed,120,32291199,43,113,0.7254,0.0973,1,0,1,0,0
attack_fixed,120,32291199,44,114,0.7202,0.0965,1,0,1,0,0
attack_fixed,120,32291199,45,115,0.7151,0.0957,1,0,1,0,0
attack_fixed,120,32291199,46,116,0.7101,0.0948,1,0,1,0,0
attack_fixed,120,32291199,47,117,0.7051,0.0940,1,0,1,0,0
attack_fixed,120,32291199,48,118,0.7696,0.1017,1,0,1,0,0
attack_fixed,120,32291199,49,118,0.7696,0.1017,1,0,1,0,0
attack_fixed,120,32291199,50,119,0.7643,0.1008,1,0,1,0,0
attack_fixed,120,32291199,51,120,0.7591,0.1000,1,0,1,0,0
attack_fixed,120,32291199,52,121,0.7540,0.0992,1,0,1,0,0
attack_fixed,120,32291199,53,121,0.7540,0.0992,1,0,1,0,0
attack_fixed,120,32291199,54,122,0.7489,0.0984,1,0,1,0,0
attack_fixed,120,32291199,55,123,0.7439,0.0976,1,0,1,0,0
attack_fixed,120,32291199,56,124,0.7390,0.0968,1,0,1,0,0
attack_fixed,120,32291199,57,121,0.7540,0.0992,1,0,1,0,0
attack_fixed,120,32291199,58,120,0.7591,0.1000,1,0,1,0,0
attack_fixed,120,32291199,59,118,0.7696,0.1017,1,0,1,0,0
attack_fixed,120,32291199,60,119,0.7643,0.1008,1,0,1,0,0
attack_fixed,120,32291199,61,120,0.7591,0.1000,1,0,1,0,0
attack_fixed,120,32291199,62,120,0.7591,0.1000,1,0,1,0,0
attack_fixed,120,32291199,63,118,0.8389,0.1102,1,0,1,0,0
attack_fixed,120,32291199,64,118,0.8389,0.1102,1,0,1,0,0
attack_fixed,120,32291199,65,119,0.9019,0.1176,1,0,1,0,0
attack_fixed,120,32291199,66,117,0.8448,0.1111,1,0,1,0,0
attack_fixed,120,32291199,67,118,0.8389,0.1102,1,0,1,0,0
attack_fixed,120,32291199,68,118,0.8389,0.1102,1,0,1,0,0
attack_fixed,120,32291199,69,119,0.8332,0.1092,1,0,1,0,0
attack_fixed,120,32291199,70,120,0.8275,0.1083,1,0,1,0,0
attack_fixed,120,32291199,71,121,0.8219,0.1074,1,0,1,0,0
attack_fixed,120,32291199,72,121,0.8219,0.1074,1,0,1,0,0
attack_fixed,120,32291199,73,122,0.8164,0.1066,1,0,1,0,0
attack_fixed,120,32291199,74,123,0.8779,0.1138,1,0,1,0,0
attack_fixed,120,32291199,75,124,0.8721,0.1129,1,0,1,0,0
attack_fixed,120,32291199,76,125,0.8664,0.1120,1,0,1,0,0
attack_fixed,120,32291199,77,122,0.8838,0.1148,1,0,1,0,0
attack_fixed,120,32291199,78,119,0.7643,0.1008,1,0,1,0,0
attack_fixed,120,32291199,79,117,0.7750,0.1026,1,0,1,0,0
attack_fixed,120,32291199,80,115,0.7860,0.1043,1,0,1,0,0
attack_fixed,120,32291199,81,116,0.7804,0.1034,1,0,1,0,0
attack_fixed,120,32291199,82,117,0.8448,0.1111,1,0,1,0,0
attack_fixed,120,32291199,83,117,0.8448,0.1111,1,0,1,0,0
attack_fixed,120,32291199,84,118,0.8389,0.1102,1,0,1,0,0
attack_fixed,120,32291199,85,117,0.8448,0.1111,1,0,1,0,0
attack_fixed,120,32291199,86,117,0.8448,0.1111,1,0,1,0,0
attack_fixed,120,32291199,87,118,0.8389,0.1102,1,0,1,0,0
attack_fixed,120,32291199,88,119,0.8332,0.1092,1,0,1,0,0
attack_fixed,120,32291199,89,119,0.8332,0.1092,1,0,1,0,0
attack_fixed,120,32291199,90,120,0.8275,0.1083,1,0,1,0,0
attack_fixed,120,32291199,91,121,0.8219,0.1074,1,0,1,0,0
attack_fixed,120,32291199,92,121,0.8897,0.1157,1,0,1,0,0
attack_fixed,120,32291199,93,121,0.8897,0.1157,1,0,1,0,0
attack_fixed,120,32291199,94,121,0.8897,0.1157,1,0,1,0,0
attack_fixed,120,32291199,95,122,0.8838,0.1148,1,0,1,0,0
attack_fixed,120,32291199,96,121,0.8897,0.1157,1,0,1,0,0
attack_fixed,120,32291199,97,119,0.9705,0.1261,1,0,1,0,0
attack_fixed,120,32291199,98,120,0.9639,0.1250,1,0,1,0,0
attack_fixed,120,32291199,99,121,0.9574,0.1240,1,0,1,0,0
attack_fixed,120,32291199,100,121,1.0250,0.1322,1,0,1,0,0
attack_fixed,120,32291199,101,122,1.0181,0.1311,1,0,1,0,0
attack_fixed,120,32291199,102,123,1.0114,0.1301,1,0,1,0,0
attack_fixed,120,32291199,103,124,1.0047,0.1290,1,0,1,0,0
attack_fixed,120,32291199,104,123,0.9447,0.1220,1,0,1,0,0
attack_fixed,120,32291199,105,124,0.9385,0.1210,1,0,1,0,0
attack_fixed,120,32291199,106,125,0.9323,0.1200,1,0,1,0,0
attack_fixed,120,32291199,107,121,0.9574,0.1240,1,0,1,0,0
attack_fixed,120,32291199,108,119,0.9019,0.1176,1,0,1,0,0
attack_fixed,120,32291199,109,120,0.8957,0.1167,1,0,1,0,0
attack_fixed,120,32291199,110,120,0.8957,0.1167,1,0,1,0,0
attack_fixed,120,32291199,111,121,0.8897,0.1157,1,0,1,0,0
attack_fixed,120,32291199,112,122,0.8838,0.1148,1,0,1,0,0
attack_fixed,120,32291199,113,123,0.8779,0.1138,1,0,1,0,0
attack_fixed,120,32291199,114,123,0.8779,0.1138,1,0,1,0,0
attack_fixed,120,32291199,115,124,0.8721,0.1129,1,0,1,0,0
attack_fixed,120,32291199,116,123,0.8779,0.1138,1,0,1,0,0
attack_fixed,120,32291199,117,123,0.8779,0.1138,1,0,1,0,0
attack_fixed,120,32291199,118,123,0.8779,0.1138,1,0,1,0,0
attack_fixed,120,32291199,119,124,0.8721,0.1129,1,0,1,0,0
attack_fixed,120,32291199,120,125,0.8664,0.1120,1,0,1,0,0
attack_fixed,120,32291199,121,126,0.8608,0.1111,1,0,1,0,0
attack_fixed,120,32291199,122,127,0.8552,0.1102,1,0,1,0,0
attack_fixed,120,32291199,123,127,0.8552,0.1102,1,0,1,0,0
attack_fixed,120,32291199,124,128,0.8498,0.1094,1,0,1,0,0
attack_fixed,120,32291199,125,129,0.8444,0.1085,1,0,1,0,0
attack_fixed,120,32291199,126,123,0.8779,0.1138,1,0,1,0,0
attack_fixed,120,32291199,127,124,0.8721,0.1129,1,0,1,0,0
attack_fixed,120,32291199,128,125,0.8664,0.1120,1,0,1,0,0
attack_fixed,120,32291199,129,126,0.8608,0.1111,1,0,1,0,0
attack_fixed,120,32291199,130,127,0.8552,0.1102,1,0,1,0,0
attack_fixed,120,32291199,131,128,0.8498,0.1094,1,0,1,0,0
attack_fixed,120,32291199,132,129,0.8444,0.1085,1,0,1,0,0
attack_fixed,120,32291199,133,129,0.8444,0.1085,1,0,1,0,0
attack_fixed,120,32291199,134,130,0.8390,0.1077,1,0,1,0,0
attack_fixed,120,32291199,135,127,0.8552,0.1102,1,0,1,0,0
attack_fixed,120,32291199,136,128,0.8498,0.1094,1,0,1,0,0
attack_fixed,120,32291199,137,128,0.8498,0.1094,1,0,1,0,0
attack_fixed,120,32291199,138,129,0.8444,0.1085,1,0,1,0,0
attack_fixed,120,32291199,139,130,0.8390,0.1077,1,0,1,0,0
attack_fixed,120,32291199,140,128,0.7850,0.1016,1,0,1,0,0
attack_fixed,120,32291199,141,127,0.7247,0.0945,1,0,1,0,0
attack_fixed,120,32291199,142,127,0.7247,0.0945,1,0,1,0,0
attack_fixed,120,32291199,143,128,0.7201,0.0938,1,0,1,0,0
attack_fixed,120,32291199,144,126,0.7294,0.0952,1,0,1,0,0
attack_fixed,120,32291199,145,124,0.7390,0.0968,1,0,1,0,0
attack_fixed,120,32291199,146,123,0.7439,0.0976,1,0,1,0,0
attack_fixed,120,32291199,147,121,0.7540,0.0992,1,0,1,0,0
attack_fixed,120,32291199,148,122,0.7489,0.0984,1,0,1,0,0
attack_fixed,120,32291199,149,116,0.7101,0.0948,1,0,1,0,0
attack_sweep,24,22670901,0,33,5.0444,1.0000,1,1,1,1,1
attack_sweep,24,22670901,1,34,5.0875,1.0000,1,1,1,1,1
attack_sweep,24,22670901,2,32,5.0000,1.0000,1,1,1,1,1
attack_sweep,24,22670901,3,31,4.9542,1.0000,1,1,1,1,1
attack_sweep,24,22670901,4,32,5.0000,1.0000,1,1,1,1,1
attack_sweep,24,22670901,5,31,4.9542,1.0000,1,1,1,1,1
attack_sweep,24,22670901,6,32,5.0000,1.0000,1,1,1,1,1
attack_sweep,24,22670901,7,32,5.0000,1.0000,1,1,1,1,1
attack_sweep,24,22670901,8,30,4.9069,1.0000,1,1,1,1,1
attack_sweep,24,22670901,9,31,4.9542,1.0000,1,1,1,1,1
attack_sweep,24,22670901,10,31,4.9542,1.0000,1,1,1,1,1
attack_sweep,24,22670901,11,32,5.0000,1.0000,1,1,1,1,1
attack_sweep,24,22670901,12,31,4.9542,1.0000,1,1,1,1,1
attack_sweep,24,22670901,13,32,5.0000,1.0000,1,1,1,1,1
attack_sweep,24,22670901,14,33,5.0444,1.0000,1,1,1,1,1
attack_sweep,24,22670901,15,30,4.9069,1.0000,1,1,1,1,1
attack_sweep,24,22670901,16,28,4.8074,1.0000,1,1,1,1,1
attack_sweep,24,22670901,17,29,4.8580,1.0000,1,1,1,1,1
attack_sweep,24,22670901,18,30,4.9069,1.0000,1,1,1,1,1
attack_sweep,24,22670901,19,30,4.9069,1.0000,1,1,1,1,1
attack_sweep,24,22670901,20,31,4.9542,1.0000,1,1,1,1,1
attack_sweep,24,22670901,21,32,5.0000,1.0000,1,1,1,1,1
attack_sweep,24,22670901,22,33,5.0444,1.0000,1,1,1,1,1
attack_sweep,24,22670901,23,29,4.8580,1.0000,1,1,1,1,1
attack_sweep,24,22670901,24,29,4.8580,1.0000,1,1,1,1,1
attack_sweep,24,22670901,25,30,4.9069,1.0000,1,1,1,1,1
attack_sweep,24,22670901,26,31,4.9542,1.0000,1,1,1,1,1
attack_sweep,24,22670901,27,32,5.0000,1.0000,1,1,1,1,1
attack_sweep,24,22670901,28,32,5.0000,1.0000,1,1,1,1,1
attack_sweep,24,22670901,29,30,4.9069,1.0000,1,1,1,1,1
attack_sweep,24,22670901,30,31,4.9542,1.0000,1,1,1,1,1
attack_sweep,24,22670901,31,32,5.0000,1.0000,1,1,1,1,1
attack_sweep,24,22670901,32,32,5.0000,1.0000,1,1,1,1,1
